,id,product_uid,relevance,len_of_query,word_in_title,word_in_description
791,2502,100441,2.33,9,3,4
792,2507,100442,1.67,1,1,0
793,2513,100444,3.0,3,2,3
794,2514,100444,3.0,2,2,2
795,2515,100444,2.33,3,3,3
796,2516,100445,2.67,2,2,2
797,2534,100446,2.67,3,2,2
798,2535,100446,1.67,7,5,5
799,2538,100446,3.0,3,3,3
800,2539,100446,3.0,3,3,3
801,2540,100447,3.0,2,2,2
802,2545,100448,2.67,4,3,3
803,2551,100448,2.33,4,2,3
804,2555,100450,2.67,7,4,4
805,2556,100450,3.0,3,2,2
806,2562,100451,1.67,5,1,2
807,2571,100455,2.33,2,2,2
808,2575,100457,3.0,2,2,2
809,2578,100457,3.0,2,1,1
810,2581,100458,2.0,3,2,2
811,2582,100458,2.0,2,1,1
812,2585,100458,3.0,2,0,0
813,2592,100459,3.0,2,2,2
814,2598,100461,2.33,6,6,6
815,2604,100461,2.0,3,2,2
816,2605,100461,2.67,3,2,2
817,2608,100461,2.33,4,2,4
818,2616,100461,3.0,4,4,4
819,2617,100461,3.0,3,2,2
820,2621,100461,1.33,5,3,4
821,2622,100462,2.0,3,2,2
822,2626,100462,3.0,3,3,3
823,2627,100462,2.33,2,1,0
824,2628,100462,2.67,3,3,2
825,2636,100463,2.67,4,0,3
826,2642,100464,2.33,2,2,1
827,2643,100464,2.0,2,2,2
828,2654,100466,2.0,3,2,2
829,2657,100466,1.0,1,0,0
830,2660,100466,2.67,3,2,1
831,2662,100466,2.67,4,1,2
832,2666,100468,3.0,3,1,3
833,2669,100468,2.67,3,1,1
834,2670,100468,3.0,3,2,2
835,2671,100468,2.0,3,2,2
836,2672,100468,2.0,5,2,3
837,2673,100468,2.33,5,2,3
838,2675,100468,3.0,3,3,3
839,2677,100468,2.33,4,1,2
840,2680,100468,2.0,3,1,1
841,2685,100468,2.67,4,3,3
842,2686,100468,2.33,1,1,1
843,2688,100468,2.33,1,1,1
844,2691,100468,3.0,2,1,2
845,2695,100469,2.67,3,2,2
846,2696,100469,2.67,3,2,2
847,2697,100470,2.67,4,3,4
848,2698,100470,2.33,3,2,2
849,2700,100470,2.67,2,1,2
850,2704,100471,2.0,4,2,1
851,2708,100471,2.0,3,0,1
852,2709,100472,2.67,4,3,3
853,2710,100472,1.33,3,2,3
854,2712,100472,3.0,3,3,3
855,2715,100474,3.0,2,2,2
856,2725,100477,2.0,4,3,3
857,2728,100477,2.33,2,1,1
858,2729,100477,2.33,2,2,1
859,2733,100478,2.33,3,0,3
860,2735,100478,1.67,2,0,2
861,2736,100478,3.0,2,1,2
862,2737,100478,3.0,2,1,2
863,2741,100479,3.0,3,2,3
864,2744,100479,3.0,1,1,1
865,2750,100480,1.33,4,1,1
866,2752,100480,2.33,4,2,2
867,2755,100480,2.33,3,2,2
868,2758,100481,3.0,3,2,3
869,2768,100483,3.0,3,3,3
870,2777,100485,3.0,1,1,1
871,2782,100486,2.33,3,0,0
872,2784,100487,2.67,3,3,3
873,2785,100487,2.33,3,2,2
874,2786,100487,3.0,3,2,1
875,2787,100487,3.0,3,3,3
876,2791,100488,3.0,2,0,2
877,2796,100489,2.33,4,3,1
878,2798,100489,2.33,4,4,3
879,2800,100489,2.67,3,3,2
880,2802,100489,2.0,6,4,1
881,2808,100490,3.0,3,2,2
882,2816,100492,1.0,2,0,0
883,2818,100492,2.33,2,1,1
884,2820,100492,3.0,3,2,2
885,2823,100494,3.0,3,3,3
886,2826,100496,2.33,3,1,2
887,2831,100497,3.0,3,2,3
888,2833,100498,2.0,4,2,4
889,2834,100498,1.67,3,1,3
890,2835,100498,2.33,2,2,2
891,2836,100498,2.0,2,1,2
892,2838,100499,2.33,3,1,2
893,2839,100499,3.0,4,3,3
894,2841,100499,2.67,1,1,1
895,2845,100500,3.0,3,3,3
896,2846,100500,1.67,2,2,2
897,2847,100501,3.0,2,2,2
898,2853,100502,2.67,4,3,3
899,2855,100502,3.0,2,2,2
900,2859,100503,2.67,2,2,2
901,2861,100505,3.0,3,2,2
902,2865,100506,2.33,4,0,1
903,2866,100506,3.0,2,0,1
904,2867,100506,2.67,3,2,2
905,2869,100506,3.0,1,1,1
906,2870,100507,3.0,2,2,2
907,2871,100508,3.0,4,3,3
908,2872,100508,2.0,2,1,1
909,2874,100508,2.33,2,1,1
910,2875,100508,2.67,3,2,2
911,2876,100508,3.0,2,2,2
912,2880,100509,2.33,2,2,1
913,2882,100509,3.0,2,1,1
914,2883,100510,2.0,4,2,2
915,2885,100510,2.33,2,1,1
916,2887,100510,1.67,4,2,1
917,2892,100510,2.33,3,2,2
918,2894,100510,2.0,4,3,3
919,2895,100511,2.33,2,1,2
920,2896,100512,3.0,1,1,1
921,2897,100512,3.0,1,1,1
922,2898,100512,2.33,4,3,4
923,2899,100513,1.67,2,0,1
924,2901,100514,3.0,3,2,2
925,2902,100515,3.0,2,2,2
926,2905,100517,2.0,3,2,1
927,2909,100517,3.0,3,2,1
928,2912,100518,1.33,4,1,2
929,2914,100519,2.0,7,3,4
930,2915,100519,2.0,3,1,1
931,2918,100519,3.0,2,1,1
932,2920,100519,2.33,3,0,0
933,2921,100520,3.0,1,1,1
934,2924,100521,1.33,3,2,2
935,2932,100521,3.0,1,0,0
936,2935,100521,2.0,3,2,3
937,2943,100522,1.33,6,1,5
938,2944,100522,2.67,4,0,3
939,2949,100522,1.33,2,0,1
940,2958,100523,2.67,3,1,2
941,2964,100523,2.67,3,3,3
942,2966,100524,2.33,4,3,3
943,2968,100524,2.67,1,1,1
944,2971,100525,2.0,3,1,1
945,2973,100525,3.0,2,0,1
946,2974,100525,2.0,4,1,2
947,2975,100525,2.67,2,2,2
948,2976,100525,2.33,2,0,0
949,2980,100525,3.0,4,4,4
950,2984,100526,2.33,3,1,1
951,2987,100526,1.0,1,0,1
952,2990,100526,1.67,3,0,0
953,2991,100526,2.0,1,0,0
954,3002,100526,1.33,2,0,0
955,3004,100526,3.0,2,1,1
956,3008,100526,2.67,3,1,1
957,3010,100526,2.33,2,0,0
958,3012,100526,1.0,2,0,0
959,3013,100526,1.67,2,0,0
960,3017,100527,2.67,3,2,2
961,3021,100527,2.33,4,0,1
962,3026,100528,2.67,5,2,3
963,3029,100529,3.0,2,1,1
964,3030,100529,2.67,4,3,3
965,3032,100531,2.33,2,1,1
966,3036,100532,2.33,3,1,1
967,3039,100532,2.5,2,1,1
968,3044,100533,3.0,2,1,1
969,3050,100536,2.33,6,6,6
970,3055,100536,3.0,3,2,2
971,3056,100536,3.0,2,2,2
972,3066,100536,2.67,4,3,3
973,3067,100536,3.0,3,2,2
974,3069,100536,2.67,5,3,3
975,3070,100537,3.0,3,1,1
976,3076,100538,1.33,2,1,1
977,3078,100538,3.0,2,1,2
978,3079,100538,3.0,2,1,2
979,3082,100538,2.33,2,0,1
980,3086,100539,2.67,2,0,0
981,3089,100539,1.0,2,0,1
982,3092,100539,2.33,5,2,4
983,3096,100540,2.0,3,2,2
984,3098,100540,3.0,3,1,2
985,3101,100540,2.33,3,2,2
986,3104,100540,3.0,1,1,1
987,3105,100540,3.0,2,1,1
988,3114,100544,2.67,3,3,3
989,3115,100544,2.0,3,1,1
990,3116,100544,2.0,5,2,3
991,3121,100545,3.0,3,3,3
992,3126,100546,2.33,1,1,1
993,3127,100546,2.67,2,1,1
994,3128,100546,1.67,3,1,1
995,3134,100549,1.33,2,1,1
996,3135,100550,1.0,2,0,2
997,3136,100550,2.67,5,2,3
998,3138,100551,2.67,2,2,2
999,3139,100552,1.67,3,2,2
1000,3140,100552,2.0,2,1,1
1001,3143,100552,2.33,3,2,2
1002,3144,100552,1.67,3,1,2
1003,3147,100552,1.0,1,0,0
1004,3151,100553,3.0,4,3,3
1005,3159,100554,3.0,3,3,3
1006,3161,100554,3.0,3,3,3
1007,3163,100554,3.0,3,1,2
1008,3165,100554,3.0,2,2,2
1009,3170,100556,2.67,3,1,3
1010,3171,100557,1.0,1,0,0
1011,3172,100557,2.0,2,1,0
1012,3179,100557,2.33,4,2,2
1013,3181,100557,2.33,2,1,1
1014,3187,100558,2.33,3,3,3
1015,3190,100559,3.0,1,1,1
1016,3192,100560,2.0,2,0,0
1017,3194,100561,2.67,4,3,1
1018,3199,100562,3.0,6,4,4
1019,3200,100562,2.0,1,1,1
1020,3202,100562,3.0,2,2,1
1021,3211,100564,3.0,3,3,3
1022,3213,100565,2.0,5,1,3
1023,3214,100565,1.67,4,1,1
1024,3215,100565,1.0,3,1,1
1025,3223,100565,2.67,3,1,1
1026,3225,100566,3.0,1,1,1
1027,3227,100567,2.67,2,2,0
1028,3229,100567,2.67,1,0,0
1029,3231,100569,1.67,3,1,2
1030,3232,100569,1.67,3,1,1
1031,3235,100570,2.0,2,0,2
1032,3238,100570,2.33,3,1,2
1033,3241,100571,3.0,1,1,1
1034,3246,100572,2.67,3,1,1
1035,3249,100572,2.67,4,1,1
1036,3250,100572,2.67,3,1,1
1037,3254,100572,2.67,2,0,0
1038,3256,100573,2.33,3,1,2
1039,3260,100573,2.67,3,2,1
1040,3268,100574,2.67,1,0,0
1041,3270,100574,3.0,3,3,3
1042,3272,100575,3.0,3,3,3
1043,3274,100576,3.0,3,3,3
1044,3276,100576,3.0,3,2,3
1045,3281,100578,2.0,1,0,0
1046,3285,100580,3.0,1,1,1
1047,3288,100581,3.0,3,2,2
1048,3292,100581,3.0,4,1,1
1049,3295,100581,2.67,2,0,0
1050,3301,100581,2.67,2,1,2
1051,3304,100582,1.33,5,2,1
1052,3309,100582,2.33,2,0,0
1053,3311,100582,1.67,2,1,1
1054,3312,100582,1.0,2,1,1
1055,3314,100582,2.0,1,0,0
1056,3315,100582,1.67,7,3,0
1057,3322,100585,2.67,3,2,2
1058,3323,100586,2.0,1,0,0
1059,3327,100587,3.0,3,1,3
1060,3328,100587,3.0,1,1,1
1061,3330,100587,3.0,2,2,2
1062,3331,100587,2.67,2,1,0
1063,3333,100588,2.67,1,1,1
1064,3338,100590,2.67,4,3,2
1065,3341,100590,3.0,3,1,3
1066,3342,100590,3.0,2,2,2
1067,3344,100591,2.67,3,2,2
1068,3346,100591,2.33,3,2,2
1069,3348,100592,1.67,2,1,0
1070,3354,100593,1.33,3,2,2
1071,3356,100593,3.0,2,0,1
1072,3359,100593,3.0,2,1,2
1073,3360,100593,2.67,4,2,3
1074,3366,100594,3.0,1,1,0
1075,3369,100596,2.0,5,2,1
1076,3374,100596,2.67,4,1,1
1077,3388,100599,1.67,3,2,2
1078,3389,100599,3.0,3,3,3
1079,3391,100599,1.33,1,1,1
1080,3392,100599,3.0,1,1,1
1081,3397,100600,2.33,3,1,2
1082,3400,100600,2.0,6,3,4
1083,3403,100600,3.0,7,5,6
1084,3406,100601,1.67,4,1,2
1085,3407,100601,2.33,5,3,3
1086,3410,100601,1.67,4,0,2
1087,3411,100601,2.67,3,1,2
1088,3412,100601,2.33,3,1,1
1089,3414,100601,2.33,5,1,3
1090,3416,100602,2.33,2,1,1
1091,3417,100603,3.0,3,3,3
1092,3418,100603,2.67,4,2,2
1093,3422,100603,2.67,3,2,2
1094,3430,100605,3.0,1,1,1
1095,3440,100606,2.67,5,2,3
1096,3443,100606,2.33,5,1,4
1097,3446,100606,2.33,1,0,0
1098,3447,100606,2.33,2,1,1
1099,3449,100606,3.0,3,1,3
1100,3453,100606,3.0,3,3,3
1101,3457,100607,3.0,3,1,1
1102,3460,100608,2.0,3,2,2
1103,3470,100609,3.0,2,2,2
1104,3471,100609,3.0,3,3,3
1105,3473,100610,2.33,3,1,2
1106,3475,100610,1.67,3,2,2
1107,3477,100611,2.33,3,2,1
1108,3479,100611,2.33,2,1,1
1109,3485,100612,2.67,3,2,3
1110,3486,100612,3.0,3,2,2
1111,3487,100612,3.0,4,3,3
1112,3488,100612,2.33,7,2,5
1113,3490,100612,3.0,3,3,3
1114,3491,100612,2.67,2,1,1
1115,3494,100612,3.0,4,3,2
1116,3496,100612,2.33,3,2,3
1117,3499,100613,3.0,2,1,1
1118,3506,100615,3.0,3,1,0
1119,3507,100615,2.33,5,2,0
1120,3509,100615,2.33,2,1,0
1121,3513,100616,1.67,3,3,2
1122,3515,100616,2.67,3,2,2
1123,3516,100616,2.33,8,6,5
1124,3517,100616,3.0,3,3,3
1125,3520,100618,2.0,3,0,1
1126,3521,100618,1.0,3,0,0
1127,3522,100618,3.0,2,1,2
1128,3523,100619,1.67,6,1,2
1129,3535,100619,2.33,4,3,3
1130,3536,100619,2.0,5,4,4
1131,3540,100619,2.67,2,1,1
1132,3541,100619,2.33,3,1,2
1133,3543,100620,2.0,3,2,2
1134,3552,100622,1.0,2,0,0
1135,3553,100622,1.67,3,2,2
1136,3558,100623,2.33,3,2,3
1137,3561,100624,2.67,4,4,4
1138,3564,100624,2.67,2,0,1
1139,3570,100624,3.0,3,1,1
1140,3576,100624,2.67,3,1,2
1141,3578,100625,2.67,3,2,2
1142,3579,100625,2.67,3,1,1
1143,3580,100625,3.0,3,1,1
1144,3583,100625,3.0,2,1,2
1145,3584,100625,2.0,3,1,1
1146,3590,100626,2.67,4,0,3
1147,3591,100627,3.0,2,1,1
1148,3597,100628,2.0,2,1,1
1149,3604,100628,3.0,2,1,2
1150,3606,100628,2.33,4,2,3
1151,3610,100629,2.67,2,1,1
1152,3611,100629,1.0,3,1,1
1153,3612,100629,1.67,2,0,1
1154,3614,100629,1.67,2,0,0
1155,3615,100629,2.67,3,1,1
1156,3616,100629,2.33,2,0,0
1157,3618,100629,2.0,3,0,2
1158,3624,100632,1.67,4,4,4
1159,3625,100632,3.0,3,3,3
1160,3627,100632,2.67,2,1,1
1161,3629,100632,2.67,4,3,3
1162,3632,100633,3.0,2,1,1
1163,3635,100633,1.33,2,0,0
1164,3636,100633,2.67,3,0,0
1165,3638,100634,3.0,2,1,2
1166,3639,100635,2.67,3,2,3
1167,3640,100635,2.67,1,1,1
1168,3641,100635,1.67,5,1,3
1169,3643,100635,2.33,6,6,6
1170,3647,100635,2.67,2,1,1
1171,3651,100636,3.0,3,2,3
1172,3657,100637,3.0,3,3,3
1173,3658,100637,3.0,3,2,2
1174,3661,100638,3.0,3,2,3
1175,3665,100639,2.33,5,2,4
1176,3669,100640,2.33,4,2,2
1177,3675,100640,2.0,4,3,3
1178,3678,100642,2.67,3,0,0
1179,3680,100642,1.33,2,0,1
1180,3683,100644,2.67,1,1,1
1181,3685,100645,2.33,2,1,1
1182,3690,100646,2.5,1,0,0
1183,3692,100647,3.0,2,0,1
1184,3695,100649,3.0,2,2,2
1185,3699,100650,3.0,3,3,3
1186,3700,100650,1.67,2,1,1
1187,3702,100650,3.0,3,3,3
1188,3704,100651,2.33,2,1,2
1189,3708,100652,2.0,1,0,1
1190,3710,100653,2.0,4,2,3
1191,3715,100653,3.0,1,1,1
1192,3718,100654,3.0,2,1,1
1193,3719,100654,1.67,2,1,1
1194,3720,100654,3.0,3,2,2
1195,3723,100654,2.67,1,1,1
1196,3725,100655,2.0,3,1,1
1197,3726,100655,2.33,2,1,2
1198,3727,100655,2.0,2,1,2
1199,3731,100655,3.0,3,2,2
1200,3736,100656,2.67,2,0,0
1201,3737,100656,2.0,3,2,2
1202,3739,100656,2.0,3,0,0
1203,3750,100658,2.33,3,3,3
1204,3758,100659,1.67,2,1,1
1205,3760,100659,2.33,4,2,2
1206,3763,100659,2.67,3,1,0
1207,3769,100659,2.67,3,2,2
1208,3773,100660,2.0,2,1,2
1209,3777,100661,3.0,2,2,2
1210,3778,100662,2.67,4,3,2
1211,3781,100663,1.67,2,1,1
1212,3784,100664,2.67,2,1,1
1213,3786,100665,2.33,1,1,1
1214,3791,100665,3.0,3,2,3
1215,3792,100665,3.0,3,2,2
1216,3793,100665,2.0,7,5,5
1217,3794,100665,3.0,3,3,3
1218,3796,100665,2.33,5,2,3
1219,3800,100666,3.0,3,3,1
1220,3802,100667,2.67,2,1,1
1221,3803,100667,2.33,5,3,4
1222,3807,100668,2.67,3,2,2
1223,3809,100668,3.0,3,3,3
1224,3811,100668,2.67,3,3,3
1225,3821,100671,2.33,3,2,1
1226,3822,100671,2.0,3,2,0
1227,3823,100671,2.67,2,2,1
1228,3824,100671,2.67,3,3,1
1229,3826,100672,2.33,2,0,1
1230,3828,100672,2.33,3,1,1
1231,3830,100672,2.67,3,0,2
1232,3835,100673,2.67,2,1,2
1233,3838,100673,3.0,3,2,2
1234,3844,100674,3.0,3,2,2
1235,3846,100674,2.67,1,0,0
1236,3851,100674,2.0,4,2,1
1237,3858,100676,2.0,6,3,4
1238,3859,100676,2.33,4,2,2
1239,3861,100676,2.0,5,2,3
1240,3868,100676,2.0,3,2,2
1241,3878,100678,3.0,2,2,2
1242,3882,100678,2.33,4,1,3
1243,3883,100679,2.0,3,0,2
1244,3887,100680,2.67,4,4,3
1245,3890,100680,2.0,3,1,1
1246,3893,100680,2.67,2,2,1
1247,3894,100680,2.67,3,2,1
1248,3895,100680,1.33,3,2,2
1249,3900,100681,2.0,3,1,2
1250,3901,100681,2.0,2,2,2
1251,3904,100682,2.67,2,2,1
1252,3906,100682,2.0,6,4,5
1253,3909,100682,1.0,2,1,1
1254,3913,100682,3.0,3,2,0
1255,3914,100683,1.67,1,1,1
1256,3916,100683,1.67,2,1,1
1257,3917,100683,2.33,3,2,2
1258,3918,100684,2.67,2,1,1
1259,3921,100684,2.0,3,2,2
1260,3924,100685,3.0,3,3,3
1261,3926,100686,2.33,3,2,3
1262,3929,100686,3.0,2,1,2
1263,3930,100686,2.0,3,1,1
1264,3933,100686,3.0,2,1,1
1265,3934,100686,3.0,3,2,2
1266,3935,100686,2.33,4,1,1
1267,3937,100686,1.67,3,1,1
1268,3940,100688,1.67,3,2,3
1269,3942,100688,3.0,2,2,2
1270,3947,100689,2.67,2,1,1
1271,3952,100690,1.67,1,0,1
1272,3956,100691,2.0,4,3,3
1273,3959,100692,2.67,3,2,2
1274,3960,100692,3.0,3,1,1
1275,3966,100694,3.0,2,2,2
1276,3968,100694,2.67,4,2,3
1277,3971,100694,3.0,3,3,3
1278,3977,100694,2.67,3,0,2
1279,3979,100695,1.33,3,2,3
1280,3980,100695,1.0,2,0,1
1281,3984,100696,1.67,1,0,0
1282,3985,100696,2.67,5,1,4
1283,3988,100696,2.67,4,3,4
1284,3990,100696,2.33,5,1,3
1285,3994,100696,2.67,3,3,3
1286,3997,100698,2.67,2,1,1
1287,4001,100698,2.0,2,0,1
1288,4003,100699,1.67,1,0,0
1289,4004,100700,2.33,3,2,2
1290,4006,100700,3.0,2,2,2
1291,4010,100701,2.67,3,1,2
1292,4011,100701,2.33,6,4,4
1293,4013,100701,2.0,4,2,2
1294,4015,100701,2.0,5,2,3
1295,4016,100701,2.0,3,2,3
1296,4018,100701,2.67,2,0,1
1297,4020,100701,1.33,1,0,0
1298,4022,100701,1.67,3,1,2
1299,4023,100701,2.33,3,1,3
1300,4026,100701,2.0,3,3,3
1301,4031,100703,2.67,4,2,2
1302,4035,100703,3.0,3,3,3
1303,4036,100703,2.0,2,1,1
1304,4043,100703,2.67,3,1,2
1305,4046,100703,1.67,3,1,2
1306,4048,100703,3.0,2,2,2
1307,4049,100703,2.0,2,1,0
1308,4051,100703,2.67,7,5,4
1309,4054,100703,3.0,4,2,3
1310,4056,100704,3.0,2,2,2
1311,4058,100705,3.0,3,3,3
1312,4059,100706,2.67,3,2,3
1313,4061,100707,3.0,1,1,1
1314,4064,100708,2.0,2,1,1
1315,4069,100708,1.0,4,1,3
1316,4071,100708,3.0,3,2,2
1317,4074,100708,3.0,3,2,2
1318,4078,100708,3.0,3,1,1
1319,4080,100708,2.0,3,1,1
1320,4082,100708,2.33,4,2,2
1321,4083,100708,1.67,3,0,0
1322,4085,100709,1.67,3,2,2
1323,4092,100709,2.67,2,1,2
1324,4093,100709,2.33,2,1,1
1325,4096,100709,2.67,4,3,3
1326,4097,100710,2.67,6,3,5
1327,4099,100710,2.0,2,0,1
1328,4101,100710,2.33,6,3,4
1329,4103,100710,2.67,4,2,2
1330,4106,100710,3.0,3,2,3
1331,4108,100710,3.0,4,3,3
1332,4115,100710,2.0,7,4,5
1333,4120,100710,3.0,4,4,3
1334,4121,100710,2.33,3,1,1
1335,4124,100710,2.33,5,2,4
1336,4125,100710,3.0,4,4,4
1337,4127,100710,2.33,4,2,3
1338,4129,100711,2.67,2,2,2
1339,4131,100711,2.0,4,2,3
1340,4132,100711,3.0,3,1,2
1341,4137,100712,3.0,3,2,2
1342,4138,100712,2.33,4,1,1
1343,4142,100712,2.67,4,2,3
1344,4146,100713,3.0,3,3,3
1345,4147,100713,2.33,3,3,3
1346,4148,100714,2.0,4,3,3
1347,4149,100714,1.75,3,0,2
1348,4154,100715,2.67,3,2,2
1349,4155,100715,2.67,2,0,1
1350,4160,100717,2.0,3,1,0
1351,4161,100717,3.0,2,2,1
1352,4163,100717,2.67,1,1,1
1353,4172,100719,2.0,4,0,1
1354,4176,100719,1.67,2,1,2
1355,4177,100720,3.0,4,3,3
1356,4184,100721,3.0,2,1,0
1357,4192,100722,3.0,1,0,1
1358,4193,100722,2.67,2,0,1
1359,4195,100723,2.67,3,1,2
1360,4197,100723,3.0,2,0,0
1361,4201,100724,1.33,5,1,0
1362,4202,100724,1.33,3,0,0
1363,4204,100724,2.0,4,0,0
1364,4208,100725,3.0,1,0,0
1365,4209,100725,3.0,3,2,2
1366,4210,100725,1.67,3,1,2
1367,4212,100725,3.0,2,2,2
1368,4214,100726,1.67,4,2,3
1369,4216,100726,2.67,1,1,1
1370,4217,100726,2.67,5,2,4
1371,4218,100726,3.0,3,2,2
1372,4225,100728,1.67,3,1,1
1373,4226,100729,3.0,3,3,3
1374,4230,100729,3.0,1,1,1
1375,4231,100729,1.67,2,0,0
1376,4233,100729,1.33,1,0,0
1377,4240,100730,2.67,4,2,2
1378,4243,100730,2.67,4,3,4
1379,4245,100730,3.0,3,2,3
1380,4246,100730,2.0,7,2,3
1381,4247,100730,2.0,4,2,3
1382,4253,100730,2.0,4,3,3
1383,4254,100730,2.33,3,2,2
1384,4260,100731,3.0,2,2,1
1385,4261,100731,2.67,3,2,2
1386,4262,100732,2.33,2,2,2
1387,4263,100732,2.0,4,2,2
1388,4264,100732,2.67,4,3,3
1389,4268,100732,2.33,2,1,1
1390,4278,100732,3.0,4,2,3
1391,4281,100733,3.0,1,1,1
1392,4287,100734,2.67,2,1,1
1393,4288,100734,3.0,2,2,2
1394,4296,100735,2.0,2,0,1
1395,4300,100736,1.0,1,0,1
1396,4301,100736,1.33,2,0,1
1397,4302,100736,2.0,3,1,2
1398,4303,100736,1.67,2,1,1
1399,4308,100737,2.67,2,1,2
1400,4310,100737,2.33,2,2,2
1401,4318,100738,2.0,3,1,2
1402,4319,100739,3.0,2,0,1
1403,4327,100740,2.67,3,1,1
1404,4328,100741,2.33,3,1,2
1405,4331,100742,2.67,4,0,2
1406,4332,100742,2.33,2,1,1
1407,4333,100742,1.67,1,1,1
1408,4338,100745,2.67,2,1,1
1409,4339,100745,2.33,3,2,2
1410,4343,100746,3.0,3,3,3
1411,4344,100746,3.0,3,3,3
1412,4345,100746,3.0,2,1,1
1413,4348,100747,3.0,2,1,1
1414,4351,100747,2.0,3,2,2
1415,4352,100747,3.0,2,2,2
1416,4355,100748,2.33,2,2,2
1417,4356,100748,2.67,3,2,2
1418,4365,100749,2.0,3,2,2
1419,4371,100750,3.0,2,2,2
1420,4373,100751,3.0,2,1,1
1421,4375,100751,2.0,4,2,2
1422,4376,100751,2.0,2,1,2
1423,4377,100751,2.33,4,0,2
1424,4380,100751,2.33,3,2,2
1425,4382,100751,2.0,3,1,1
1426,4387,100751,1.67,4,0,2
1427,4389,100752,2.67,4,2,2
1428,4396,100752,1.0,2,1,0
1429,4400,100753,2.67,2,1,1
1430,4401,100753,2.67,3,1,1
1431,4402,100753,2.33,3,3,3
1432,4410,100754,3.0,2,1,1
1433,4415,100756,3.0,3,2,2
1434,4416,100757,2.33,5,2,2
1435,4417,100757,3.0,2,1,1
1436,4422,100758,3.0,1,1,1
1437,4423,100759,3.0,3,3,3
1438,4426,100761,3.0,2,1,2
1439,4427,100761,3.0,4,2,3
1440,4439,100762,1.0,2,0,0
1441,4443,100762,2.67,3,1,2
1442,4444,100762,2.67,2,1,2
1443,4446,100762,2.67,3,2,2
1444,4447,100762,3.0,2,0,1
1445,4451,100764,3.0,4,3,3
1446,4452,100764,2.67,3,2,2
1447,4460,100767,2.67,2,1,1
1448,4461,100767,2.33,3,1,1
1449,4469,100769,2.33,2,1,1
1450,4481,100769,3.0,2,1,1
1451,4482,100769,1.0,3,0,2
1452,4485,100771,3.0,3,2,2
1453,4487,100772,3.0,3,3,3
1454,4491,100774,2.0,1,0,0
1455,4494,100775,2.0,4,4,4
1456,4495,100776,3.0,3,3,2
1457,4496,100776,3.0,3,3,2
1458,4498,100776,3.0,3,3,3
1459,4499,100777,2.33,3,2,3
1460,4500,100777,3.0,3,3,3
1461,4501,100777,1.67,3,1,1
1462,4502,100778,2.0,5,2,2
1463,4503,100778,3.0,2,2,1
1464,4506,100778,2.0,3,2,1
1465,4508,100778,2.33,2,2,2
1466,4510,100779,1.67,2,0,2
1467,4511,100779,2.33,3,1,3
1468,4513,100780,3.0,2,1,1
1469,4515,100780,2.33,2,1,1
1470,4519,100781,2.67,1,0,0
1471,4522,100781,2.33,2,1,1
1472,4523,100781,1.33,3,1,1
1473,4526,100782,3.0,3,1,2
1474,4527,100782,1.67,2,1,1
1475,4530,100782,1.67,1,0,0
1476,4531,100782,2.0,3,1,2
1477,4538,100784,3.0,1,0,0
1478,4540,100784,2.0,4,1,2
1479,4542,100784,2.33,3,1,1
1480,4543,100784,2.67,2,1,1
1481,4544,100784,1.67,4,2,3
1482,4550,100786,3.0,4,4,4
1483,4551,100786,2.33,2,1,1
1484,4554,100786,2.67,3,3,3
1485,4558,100787,1.0,1,0,1
1486,4559,100787,2.0,2,2,2
1487,4562,100788,2.33,2,2,2
1488,4564,100789,3.0,1,1,1
1489,4567,100789,2.33,3,2,1
1490,4569,100790,2.33,2,1,1
1491,4570,100790,1.67,2,0,1
1492,4578,100790,2.0,3,3,3
1493,4579,100790,2.0,2,1,1
1494,4590,100792,2.0,2,2,2
1495,4591,100792,2.67,2,2,2
1496,4594,100792,3.0,2,1,1
1497,4595,100792,2.33,3,1,2
1498,4596,100792,2.67,2,2,1
1499,4599,100792,1.67,3,1,1
1500,4605,100794,2.67,2,0,0
1501,4606,100794,2.5,2,0,0
1502,4607,100795,2.33,2,2,2
1503,4610,100796,2.67,3,2,2
1504,4614,100796,2.33,6,4,4
1505,4616,100797,3.0,2,2,2
1506,4621,100800,2.0,5,1,2
1507,4629,100801,3.0,2,2,2
1508,4632,100802,2.0,2,0,1
1509,4636,100802,3.0,3,3,3
1510,4643,100803,3.0,2,2,2
1511,4646,100804,3.0,2,2,2
1512,4648,100804,3.0,1,0,0
1513,4650,100804,3.0,2,1,2
1514,4655,100805,3.0,3,3,3
1515,4656,100805,2.33,4,3,3
1516,4658,100805,2.0,4,1,2
1517,4662,100805,2.67,3,2,2
1518,4663,100805,2.67,3,2,2
1519,4665,100806,3.0,2,1,2
1520,4669,100807,2.67,2,1,1
1521,4673,100808,1.33,3,1,1
1522,4680,100809,3.0,2,2,2
1523,4683,100809,2.67,5,3,3
1524,4690,100810,1.67,1,1,1
1525,4692,100810,2.0,3,1,2
1526,4693,100810,3.0,3,2,2
1527,4695,100810,3.0,3,1,1
1528,4696,100810,3.0,3,1,1
1529,4697,100810,2.33,2,0,1
1530,4710,100812,2.67,4,1,4
1531,4715,100813,2.33,3,1,1
1532,4716,100813,3.0,2,2,2
1533,4724,100817,1.67,2,1,1
1534,4726,100818,2.67,3,2,3
1535,4728,100818,2.33,3,2,3
1536,4729,100819,2.33,3,1,2
