id,product_uid,relevance,len_of_query,word_in_title,word_in_description
2835,100498,2.33,2,2,2
2836,100498,2.0,2,1,2
2838,100499,2.33,3,1,2
2839,100499,3.0,4,3,3
2841,100499,2.67,1,1,1
2845,100500,3.0,3,3,3
2846,100500,1.67,2,2,2
2847,100501,3.0,2,2,2
2853,100502,2.67,4,3,3
2855,100502,3.0,2,2,2
2859,100503,2.67,2,2,2
2861,100505,3.0,3,2,2
2865,100506,2.33,4,0,1
2866,100506,3.0,2,0,1
2867,100506,2.67,3,2,2
2869,100506,3.0,1,1,1
2870,100507,3.0,2,2,2
2871,100508,3.0,4,3,3
2872,100508,2.0,2,1,1
2874,100508,2.33,2,1,1
2875,100508,2.67,3,2,2
2876,100508,3.0,2,2,2
2880,100509,2.33,2,2,1
2882,100509,3.0,2,1,1
2883,100510,2.0,4,2,2
2885,100510,2.33,2,1,1
2887,100510,1.67,4,2,1
2892,100510,2.33,3,2,2
2894,100510,2.0,4,3,3
2895,100511,2.33,2,1,2
2896,100512,3.0,1,1,1
2897,100512,3.0,1,1,1
2898,100512,2.33,4,3,4
2899,100513,1.67,2,0,1
2901,100514,3.0,3,2,2
2902,100515,3.0,2,2,2
2905,100517,2.0,3,2,1
2909,100517,3.0,3,2,1
2912,100518,1.33,4,1,2
2914,100519,2.0,7,3,4
2915,100519,2.0,3,1,1
2918,100519,3.0,2,1,1
2920,100519,2.33,3,0,0
2921,100520,3.0,1,1,1
2924,100521,1.33,3,2,2
2932,100521,3.0,1,0,0
2935,100521,2.0,3,2,3
2943,100522,1.33,6,1,5
2944,100522,2.67,4,0,3
2949,100522,1.33,2,0,1
2958,100523,2.67,3,1,2
2964,100523,2.67,3,3,3
2966,100524,2.33,4,3,3
2968,100524,2.67,1,1,1
2971,100525,2.0,3,1,1
2973,100525,3.0,2,0,1
2974,100525,2.0,4,1,2
2975,100525,2.67,2,2,2
2976,100525,2.33,2,0,0
2980,100525,3.0,4,4,4
2984,100526,2.33,3,1,1
2987,100526,1.0,1,0,1
2990,100526,1.67,3,0,0
2991,100526,2.0,1,0,0
3002,100526,1.33,2,0,0
3004,100526,3.0,2,1,1
3008,100526,2.67,3,1,1
3010,100526,2.33,2,0,0
3012,100526,1.0,2,0,0
3013,100526,1.67,2,0,0
3017,100527,2.67,3,2,2
3021,100527,2.33,4,0,1
3026,100528,2.67,5,2,3
3029,100529,3.0,2,1,1
3030,100529,2.67,4,3,3
3032,100531,2.33,2,1,1
3036,100532,2.33,3,1,1
3039,100532,2.5,2,1,1
3044,100533,3.0,2,1,1
3050,100536,2.33,6,6,6
3055,100536,3.0,3,2,2
3056,100536,3.0,2,2,2
3066,100536,2.67,4,3,3
3067,100536,3.0,3,2,2
3069,100536,2.67,5,3,3
3070,100537,3.0,3,1,1
3076,100538,1.33,2,1,1
3078,100538,3.0,2,1,2
3079,100538,3.0,2,1,2
3082,100538,2.33,2,0,1
3086,100539,2.67,2,0,0
3089,100539,1.0,2,0,1
3092,100539,2.33,5,2,4
3096,100540,2.0,3,2,2
3098,100540,3.0,3,1,2
3101,100540,2.33,3,2,2
3104,100540,3.0,1,1,1
3105,100540,3.0,2,1,1
3114,100544,2.67,3,3,3
3115,100544,2.0,3,1,1
3116,100544,2.0,5,2,3
3121,100545,3.0,3,3,3
3126,100546,2.33,1,1,1
3127,100546,2.67,2,1,1
3128,100546,1.67,3,1,1
3134,100549,1.33,2,1,1
3135,100550,1.0,2,0,2
3136,100550,2.67,5,2,3
3138,100551,2.67,2,2,2
3139,100552,1.67,3,2,2
3140,100552,2.0,2,1,1
3143,100552,2.33,3,2,2
3144,100552,1.67,3,1,2
3147,100552,1.0,1,0,0
3151,100553,3.0,4,3,3
3159,100554,3.0,3,3,3
3161,100554,3.0,3,3,3
3163,100554,3.0,3,1,2
3165,100554,3.0,2,2,2
3170,100556,2.67,3,1,3
3171,100557,1.0,1,0,0
3172,100557,2.0,2,1,0
3179,100557,2.33,4,2,2
3181,100557,2.33,2,1,1
3187,100558,2.33,3,3,3
3190,100559,3.0,1,1,1
3192,100560,2.0,2,0,0
3194,100561,2.67,4,3,1
3199,100562,3.0,6,4,4
3200,100562,2.0,1,1,1
3202,100562,3.0,2,2,1
3211,100564,3.0,3,3,3
3213,100565,2.0,5,1,3
3214,100565,1.67,4,1,1
3215,100565,1.0,3,1,1
3223,100565,2.67,3,1,1
3225,100566,3.0,1,1,1
3227,100567,2.67,2,2,0
3229,100567,2.67,1,0,0
3231,100569,1.67,3,1,2
3232,100569,1.67,3,1,1
3235,100570,2.0,2,0,2
3238,100570,2.33,3,1,2
3241,100571,3.0,1,1,1
3246,100572,2.67,3,1,1
3249,100572,2.67,4,1,1
3250,100572,2.67,3,1,1
3254,100572,2.67,2,0,0
3256,100573,2.33,3,1,2
3260,100573,2.67,3,2,1
3268,100574,2.67,1,0,0
3270,100574,3.0,3,3,3
3272,100575,3.0,3,3,3
3274,100576,3.0,3,3,3
3276,100576,3.0,3,2,3
3281,100578,2.0,1,0,0
3285,100580,3.0,1,1,1
3288,100581,3.0,3,2,2
3292,100581,3.0,4,1,1
3295,100581,2.67,2,0,0
3301,100581,2.67,2,1,2
3304,100582,1.33,5,2,1
3309,100582,2.33,2,0,0
3311,100582,1.67,2,1,1
3312,100582,1.0,2,1,1
3314,100582,2.0,1,0,0
3315,100582,1.67,7,3,0
3322,100585,2.67,3,2,2
3323,100586,2.0,1,0,0
3327,100587,3.0,3,1,3
3328,100587,3.0,1,1,1
3330,100587,3.0,2,2,2
3331,100587,2.67,2,1,0
3333,100588,2.67,1,1,1
3338,100590,2.67,4,3,2
3341,100590,3.0,3,1,3
3342,100590,3.0,2,2,2
3344,100591,2.67,3,2,2
3346,100591,2.33,3,2,2
3348,100592,1.67,2,1,0
3354,100593,1.33,3,2,2
3356,100593,3.0,2,0,1
3359,100593,3.0,2,1,2
3360,100593,2.67,4,2,3
3366,100594,3.0,1,1,0
3369,100596,2.0,5,2,1
3374,100596,2.67,4,1,1
3388,100599,1.67,3,2,2
3389,100599,3.0,3,3,3
3391,100599,1.33,1,1,1
3392,100599,3.0,1,1,1
3397,100600,2.33,3,1,2
3400,100600,2.0,6,3,4
3403,100600,3.0,7,5,6
3406,100601,1.67,4,1,2
3407,100601,2.33,5,3,3
3410,100601,1.67,4,0,2
3411,100601,2.67,3,1,2
3412,100601,2.33,3,1,1
3414,100601,2.33,5,1,3
3416,100602,2.33,2,1,1
3417,100603,3.0,3,3,3
3418,100603,2.67,4,2,2
3422,100603,2.67,3,2,2
3430,100605,3.0,1,1,1
3440,100606,2.67,5,2,3
3443,100606,2.33,5,1,4
3446,100606,2.33,1,0,0
3447,100606,2.33,2,1,1
3449,100606,3.0,3,1,3
3453,100606,3.0,3,3,3
3457,100607,3.0,3,1,1
3460,100608,2.0,3,2,2
3470,100609,3.0,2,2,2
3471,100609,3.0,3,3,3
3473,100610,2.33,3,1,2
3475,100610,1.67,3,2,2
3477,100611,2.33,3,2,1
3479,100611,2.33,2,1,1
3485,100612,2.67,3,2,3
3486,100612,3.0,3,2,2
3487,100612,3.0,4,3,3
3488,100612,2.33,7,2,5
3490,100612,3.0,3,3,3
3491,100612,2.67,2,1,1
3494,100612,3.0,4,3,2
3496,100612,2.33,3,2,3
3499,100613,3.0,2,1,1
3506,100615,3.0,3,1,0
3507,100615,2.33,5,2,0
3509,100615,2.33,2,1,0
3513,100616,1.67,3,3,2
3515,100616,2.67,3,2,2
3516,100616,2.33,8,6,5
3517,100616,3.0,3,3,3
3520,100618,2.0,3,0,1
3521,100618,1.0,3,0,0
3522,100618,3.0,2,1,2
3523,100619,1.67,6,1,2
3535,100619,2.33,4,3,3
3536,100619,2.0,5,4,4
3540,100619,2.67,2,1,1
3541,100619,2.33,3,1,2
3543,100620,2.0,3,2,2
3552,100622,1.0,2,0,0
3553,100622,1.67,3,2,2
3558,100623,2.33,3,2,3
3561,100624,2.67,4,4,4
3564,100624,2.67,2,0,1
3570,100624,3.0,3,1,1
3576,100624,2.67,3,1,2
3578,100625,2.67,3,2,2
3579,100625,2.67,3,1,1
3580,100625,3.0,3,1,1
3583,100625,3.0,2,1,2
3584,100625,2.0,3,1,1
3590,100626,2.67,4,0,3
3591,100627,3.0,2,1,1
3597,100628,2.0,2,1,1
3604,100628,3.0,2,1,2
3606,100628,2.33,4,2,3
3610,100629,2.67,2,1,1
3611,100629,1.0,3,1,1
3612,100629,1.67,2,0,1
3614,100629,1.67,2,0,0
3615,100629,2.67,3,1,1
3616,100629,2.33,2,0,0
3618,100629,2.0,3,0,2
3624,100632,1.67,4,4,4
3625,100632,3.0,3,3,3
3627,100632,2.67,2,1,1
3629,100632,2.67,4,3,3
3632,100633,3.0,2,1,1
3635,100633,1.33,2,0,0
3636,100633,2.67,3,0,0
3638,100634,3.0,2,1,2
3639,100635,2.67,3,2,3
3640,100635,2.67,1,1,1
3641,100635,1.67,5,1,3
3643,100635,2.33,6,6,6
3647,100635,2.67,2,1,1
3651,100636,3.0,3,2,3
3657,100637,3.0,3,3,3
3658,100637,3.0,3,2,2
3661,100638,3.0,3,2,3
3665,100639,2.33,5,2,4
3669,100640,2.33,4,2,2
3675,100640,2.0,4,3,3
3678,100642,2.67,3,0,0
3680,100642,1.33,2,0,1
3683,100644,2.67,1,1,1
3685,100645,2.33,2,1,1
3690,100646,2.5,1,0,0
3692,100647,3.0,2,0,1
3695,100649,3.0,2,2,2
3699,100650,3.0,3,3,3
3700,100650,1.67,2,1,1
3702,100650,3.0,3,3,3
3704,100651,2.33,2,1,2
3708,100652,2.0,1,0,1
3710,100653,2.0,4,2,3
3715,100653,3.0,1,1,1
3718,100654,3.0,2,1,1
3719,100654,1.67,2,1,1
3720,100654,3.0,3,2,2
3723,100654,2.67,1,1,1
3725,100655,2.0,3,1,1
3726,100655,2.33,2,1,2
3727,100655,2.0,2,1,2
3731,100655,3.0,3,2,2
3736,100656,2.67,2,0,0
3737,100656,2.0,3,2,2
3739,100656,2.0,3,0,0
3750,100658,2.33,3,3,3
3758,100659,1.67,2,1,1
3760,100659,2.33,4,2,2
3763,100659,2.67,3,1,0
3769,100659,2.67,3,2,2
3773,100660,2.0,2,1,2
3777,100661,3.0,2,2,2
3778,100662,2.67,4,3,2
3781,100663,1.67,2,1,1
3784,100664,2.67,2,1,1
3786,100665,2.33,1,1,1
3791,100665,3.0,3,2,3
3792,100665,3.0,3,2,2
3793,100665,2.0,7,5,5
3794,100665,3.0,3,3,3
3796,100665,2.33,5,2,3
3800,100666,3.0,3,3,1
3802,100667,2.67,2,1,1
3803,100667,2.33,5,3,4
3807,100668,2.67,3,2,2
3809,100668,3.0,3,3,3
3811,100668,2.67,3,3,3
3821,100671,2.33,3,2,1
3822,100671,2.0,3,2,0
3823,100671,2.67,2,2,1
3824,100671,2.67,3,3,1
3826,100672,2.33,2,0,1
3828,100672,2.33,3,1,1
3830,100672,2.67,3,0,2
3835,100673,2.67,2,1,2
3838,100673,3.0,3,2,2
3844,100674,3.0,3,2,2
3846,100674,2.67,1,0,0
3851,100674,2.0,4,2,1
3858,100676,2.0,6,3,4
3859,100676,2.33,4,2,2
3861,100676,2.0,5,2,3
3868,100676,2.0,3,2,2
3878,100678,3.0,2,2,2
3882,100678,2.33,4,1,3
3883,100679,2.0,3,0,2
3887,100680,2.67,4,4,3
3890,100680,2.0,3,1,1
3893,100680,2.67,2,2,1
3894,100680,2.67,3,2,1
3895,100680,1.33,3,2,2
3900,100681,2.0,3,1,2
3901,100681,2.0,2,2,2
3904,100682,2.67,2,2,1
3906,100682,2.0,6,4,5
3909,100682,1.0,2,1,1
3913,100682,3.0,3,2,0
3914,100683,1.67,1,1,1
3916,100683,1.67,2,1,1
3917,100683,2.33,3,2,2
3918,100684,2.67,2,1,1
3921,100684,2.0,3,2,2
3924,100685,3.0,3,3,3
3926,100686,2.33,3,2,3
3929,100686,3.0,2,1,2
3930,100686,2.0,3,1,1
3933,100686,3.0,2,1,1
3934,100686,3.0,3,2,2
3935,100686,2.33,4,1,1
3937,100686,1.67,3,1,1
3940,100688,1.67,3,2,3
3942,100688,3.0,2,2,2
3947,100689,2.67,2,1,1
3952,100690,1.67,1,0,1
3956,100691,2.0,4,3,3
3959,100692,2.67,3,2,2
3960,100692,3.0,3,1,1
3966,100694,3.0,2,2,2
3968,100694,2.67,4,2,3
3971,100694,3.0,3,3,3
3977,100694,2.67,3,0,2
3979,100695,1.33,3,2,3
3980,100695,1.0,2,0,1
3984,100696,1.67,1,0,0
3985,100696,2.67,5,1,4
3988,100696,2.67,4,3,4
3990,100696,2.33,5,1,3
3994,100696,2.67,3,3,3
3997,100698,2.67,2,1,1
4001,100698,2.0,2,0,1
4003,100699,1.67,1,0,0
4004,100700,2.33,3,2,2
4006,100700,3.0,2,2,2
4010,100701,2.67,3,1,2
4011,100701,2.33,6,4,4
4013,100701,2.0,4,2,2
4015,100701,2.0,5,2,3
4016,100701,2.0,3,2,3
4018,100701,2.67,2,0,1
4020,100701,1.33,1,0,0
4022,100701,1.67,3,1,2
4023,100701,2.33,3,1,3
4026,100701,2.0,3,3,3
4031,100703,2.67,4,2,2
4035,100703,3.0,3,3,3
4036,100703,2.0,2,1,1
4043,100703,2.67,3,1,2
4046,100703,1.67,3,1,2
4048,100703,3.0,2,2,2
4049,100703,2.0,2,1,0
4051,100703,2.67,7,5,4
4054,100703,3.0,4,2,3
4056,100704,3.0,2,2,2
4058,100705,3.0,3,3,3
4059,100706,2.67,3,2,3
4061,100707,3.0,1,1,1
4064,100708,2.0,2,1,1
4069,100708,1.0,4,1,3
4071,100708,3.0,3,2,2
4074,100708,3.0,3,2,2
4078,100708,3.0,3,1,1
4080,100708,2.0,3,1,1
4082,100708,2.33,4,2,2
4083,100708,1.67,3,0,0
4085,100709,1.67,3,2,2
4092,100709,2.67,2,1,2
4093,100709,2.33,2,1,1
4096,100709,2.67,4,3,3
4097,100710,2.67,6,3,5
4099,100710,2.0,2,0,1
4101,100710,2.33,6,3,4
4103,100710,2.67,4,2,2
4106,100710,3.0,3,2,3
4108,100710,3.0,4,3,3
4115,100710,2.0,7,4,5
4120,100710,3.0,4,4,3
4121,100710,2.33,3,1,1
4124,100710,2.33,5,2,4
4125,100710,3.0,4,4,4
4127,100710,2.33,4,2,3
4129,100711,2.67,2,2,2
4131,100711,2.0,4,2,3
4132,100711,3.0,3,1,2
4137,100712,3.0,3,2,2
4138,100712,2.33,4,1,1
4142,100712,2.67,4,2,3
4146,100713,3.0,3,3,3
4147,100713,2.33,3,3,3
4148,100714,2.0,4,3,3
4149,100714,1.75,3,0,2
4154,100715,2.67,3,2,2
4155,100715,2.67,2,0,1
4160,100717,2.0,3,1,0
4161,100717,3.0,2,2,1
4163,100717,2.67,1,1,1
4172,100719,2.0,4,0,1
4176,100719,1.67,2,1,2
4177,100720,3.0,4,3,3
4184,100721,3.0,2,1,0
4192,100722,3.0,1,0,1
4193,100722,2.67,2,0,1
4195,100723,2.67,3,1,2
4197,100723,3.0,2,0,0
4201,100724,1.33,5,1,0
4202,100724,1.33,3,0,0
4204,100724,2.0,4,0,0
4208,100725,3.0,1,0,0
4209,100725,3.0,3,2,2
4210,100725,1.67,3,1,2
4212,100725,3.0,2,2,2
4214,100726,1.67,4,2,3
4216,100726,2.67,1,1,1
4217,100726,2.67,5,2,4
4218,100726,3.0,3,2,2
4225,100728,1.67,3,1,1
4226,100729,3.0,3,3,3
4230,100729,3.0,1,1,1
4231,100729,1.67,2,0,0
4233,100729,1.33,1,0,0
4240,100730,2.67,4,2,2
4243,100730,2.67,4,3,4
4245,100730,3.0,3,2,3
4246,100730,2.0,7,2,3
4247,100730,2.0,4,2,3
4253,100730,2.0,4,3,3
4254,100730,2.33,3,2,2
4260,100731,3.0,2,2,1
4261,100731,2.67,3,2,2
4262,100732,2.33,2,2,2
4263,100732,2.0,4,2,2
4264,100732,2.67,4,3,3
4268,100732,2.33,2,1,1
4278,100732,3.0,4,2,3
4281,100733,3.0,1,1,1
4287,100734,2.67,2,1,1
4288,100734,3.0,2,2,2
4296,100735,2.0,2,0,1
4300,100736,1.0,1,0,1
4301,100736,1.33,2,0,1
4302,100736,2.0,3,1,2
4303,100736,1.67,2,1,1
4308,100737,2.67,2,1,2
4310,100737,2.33,2,2,2
4318,100738,2.0,3,1,2
4319,100739,3.0,2,0,1
4327,100740,2.67,3,1,1
4328,100741,2.33,3,1,2
4331,100742,2.67,4,0,2
4332,100742,2.33,2,1,1
4333,100742,1.67,1,1,1
4338,100745,2.67,2,1,1
4339,100745,2.33,3,2,2
4343,100746,3.0,3,3,3
4344,100746,3.0,3,3,3
4345,100746,3.0,2,1,1
4348,100747,3.0,2,1,1
4351,100747,2.0,3,2,2
4352,100747,3.0,2,2,2
4355,100748,2.33,2,2,2
4356,100748,2.67,3,2,2
4365,100749,2.0,3,2,2
4371,100750,3.0,2,2,2
4373,100751,3.0,2,1,1
4375,100751,2.0,4,2,2
4376,100751,2.0,2,1,2
4377,100751,2.33,4,0,2
4380,100751,2.33,3,2,2
4382,100751,2.0,3,1,1
4387,100751,1.67,4,0,2
4389,100752,2.67,4,2,2
4396,100752,1.0,2,1,0
4400,100753,2.67,2,1,1
4401,100753,2.67,3,1,1
4402,100753,2.33,3,3,3
4410,100754,3.0,2,1,1
4415,100756,3.0,3,2,2
4416,100757,2.33,5,2,2
4417,100757,3.0,2,1,1
4422,100758,3.0,1,1,1
4423,100759,3.0,3,3,3
4426,100761,3.0,2,1,2
4427,100761,3.0,4,2,3
4439,100762,1.0,2,0,0
4443,100762,2.67,3,1,2
4444,100762,2.67,2,1,2
4446,100762,2.67,3,2,2
4447,100762,3.0,2,0,1
4451,100764,3.0,4,3,3
4452,100764,2.67,3,2,2
4460,100767,2.67,2,1,1
4461,100767,2.33,3,1,1
4469,100769,2.33,2,1,1
4481,100769,3.0,2,1,1
4482,100769,1.0,3,0,2
4485,100771,3.0,3,2,2
4487,100772,3.0,3,3,3
4491,100774,2.0,1,0,0
4494,100775,2.0,4,4,4
4495,100776,3.0,3,3,2
4496,100776,3.0,3,3,2
4498,100776,3.0,3,3,3
4499,100777,2.33,3,2,3
4500,100777,3.0,3,3,3
4501,100777,1.67,3,1,1
4502,100778,2.0,5,2,2
4503,100778,3.0,2,2,1
4506,100778,2.0,3,2,1
4508,100778,2.33,2,2,2
4510,100779,1.67,2,0,2
4511,100779,2.33,3,1,3
4513,100780,3.0,2,1,1
4515,100780,2.33,2,1,1
4519,100781,2.67,1,0,0
4522,100781,2.33,2,1,1
4523,100781,1.33,3,1,1
4526,100782,3.0,3,1,2
4527,100782,1.67,2,1,1
4530,100782,1.67,1,0,0
4531,100782,2.0,3,1,2
4538,100784,3.0,1,0,0
4540,100784,2.0,4,1,2
4542,100784,2.33,3,1,1
4543,100784,2.67,2,1,1
4544,100784,1.67,4,2,3
4550,100786,3.0,4,4,4
4551,100786,2.33,2,1,1
4554,100786,2.67,3,3,3
4558,100787,1.0,1,0,1
4559,100787,2.0,2,2,2
4562,100788,2.33,2,2,2
4564,100789,3.0,1,1,1
4567,100789,2.33,3,2,1
4569,100790,2.33,2,1,1
4570,100790,1.67,2,0,1
4578,100790,2.0,3,3,3
4579,100790,2.0,2,1,1
4590,100792,2.0,2,2,2
4591,100792,2.67,2,2,2
4594,100792,3.0,2,1,1
4595,100792,2.33,3,1,2
4596,100792,2.67,2,2,1
4599,100792,1.67,3,1,1
4605,100794,2.67,2,0,0
4606,100794,2.5,2,0,0
4607,100795,2.33,2,2,2
4610,100796,2.67,3,2,2
4614,100796,2.33,6,4,4
4616,100797,3.0,2,2,2
4621,100800,2.0,5,1,2
4629,100801,3.0,2,2,2
4632,100802,2.0,2,0,1
4636,100802,3.0,3,3,3
4643,100803,3.0,2,2,2
4646,100804,3.0,2,2,2
4648,100804,3.0,1,0,0
4650,100804,3.0,2,1,2
4655,100805,3.0,3,3,3
4656,100805,2.33,4,3,3
4658,100805,2.0,4,1,2
4662,100805,2.67,3,2,2
4663,100805,2.67,3,2,2
4665,100806,3.0,2,1,2
4669,100807,2.67,2,1,1
4673,100808,1.33,3,1,1
4680,100809,3.0,2,2,2
4683,100809,2.67,5,3,3
4690,100810,1.67,1,1,1
4692,100810,2.0,3,1,2
4693,100810,3.0,3,2,2
4695,100810,3.0,3,1,1
4696,100810,3.0,3,1,1
4697,100810,2.33,2,0,1
4710,100812,2.67,4,1,4
4715,100813,2.33,3,1,1
4716,100813,3.0,2,2,2
4724,100817,1.67,2,1,1
4726,100818,2.67,3,2,3
4728,100818,2.33,3,2,3
4729,100819,2.33,3,1,2
4731,100819,2.33,3,2,3
4733,100819,2.0,2,1,1
4734,100819,2.67,2,2,2
4740,100821,2.0,3,2,3
4742,100821,3.0,1,1,1
4745,100821,2.67,2,1,2
4747,100822,3.0,2,0,1
4750,100823,3.0,1,0,0
4756,100824,2.33,1,1,1
4760,100825,2.0,4,1,3
4765,100826,2.33,5,1,1
4770,100828,1.0,2,2,2
4772,100828,3.0,2,1,1
4775,100829,2.67,2,1,2
4780,100830,3.0,3,3,3
4782,100831,2.67,2,0,1
4783,100832,1.0,3,2,2
4793,100833,2.67,1,1,0
4795,100834,2.33,3,2,2
4798,100834,3.0,2,1,1
4799,100834,3.0,2,2,2
4800,100834,2.33,5,2,2
4801,100834,2.0,3,2,2
4804,100837,3.0,1,1,1
4805,100837,3.0,3,2,2
4806,100837,3.0,1,1,1
4809,100838,2.0,5,1,1
4811,100838,3.0,2,2,2
4814,100838,3.0,2,2,0
4820,100838,2.67,3,2,3
4822,100838,2.33,3,2,2
4823,100838,2.67,2,1,1
4824,100838,3.0,2,2,2
4825,100838,2.67,2,2,2
4828,100839,2.67,5,4,4
4830,100839,1.33,3,2,2
4831,100839,3.0,3,2,2
4834,100840,2.0,2,0,0
4837,100840,2.33,3,1,1
4839,100840,2.67,2,1,1
4843,100842,3.0,2,2,1
4844,100842,3.0,3,3,2
4845,100842,2.67,3,3,3
4848,100843,2.67,1,1,0
4850,100843,2.67,3,1,2
4852,100843,2.33,3,1,2
4859,100845,2.33,5,2,3
4862,100845,3.0,3,2,2
4863,100845,2.33,6,4,3
4864,100845,2.33,2,2,2
4871,100848,1.33,6,0,0
4874,100849,3.0,1,1,1
4876,100849,2.33,3,1,1
4878,100850,2.67,2,1,2
4882,100852,2.33,4,3,2
4883,100852,2.33,5,3,3
4887,100852,2.67,3,2,3
4890,100852,2.33,5,1,2
4897,100854,2.67,4,1,1
4898,100854,2.67,2,2,1
4901,100855,3.0,2,2,2
4903,100855,3.0,2,2,2
4904,100855,2.33,3,2,2
4905,100855,1.67,2,0,1
4906,100855,3.0,2,2,2
4912,100856,2.67,1,1,1
4916,100857,2.67,2,1,1
4917,100857,3.0,1,1,1
4925,100860,2.67,2,1,0
4926,100860,2.0,3,1,1
4928,100861,1.67,4,1,1
4929,100861,2.67,3,2,1
4930,100861,2.33,3,2,2
4932,100861,3.0,1,1,1
4934,100861,2.33,4,2,3
4935,100862,2.0,3,2,2
4937,100862,2.67,3,3,3
4945,100865,2.67,3,2,2
4947,100865,2.67,2,1,1
4949,100865,1.67,3,2,2
4951,100865,2.33,3,1,1
4952,100865,2.33,2,2,2
4953,100865,3.0,2,0,1
4955,100866,2.33,5,1,1
4956,100866,3.0,3,2,3
4958,100866,2.33,5,2,2
4959,100866,1.33,5,2,3
4963,100867,1.67,2,0,1
4965,100868,2.33,2,1,1
4973,100869,3.0,3,3,3
4976,100870,3.0,2,2,2
4977,100870,3.0,2,2,2
4983,100871,2.67,4,2,2
4985,100871,2.33,4,2,2
4986,100871,2.33,2,1,1
4987,100871,3.0,1,1,1
4997,100874,3.0,3,2,2
4998,100874,2.33,3,2,2
4999,100874,3.0,3,2,3
5000,100874,2.33,2,2,2
5001,100874,2.33,4,1,2
5002,100874,3.0,2,2,2
5005,100875,2.33,4,3,3
5008,100875,3.0,3,1,3
5009,100875,3.0,2,2,2
5012,100876,2.67,3,2,2
5013,100876,2.67,2,1,1
5014,100877,3.0,4,2,2
5015,100877,2.33,3,2,2
5016,100877,3.0,1,1,1
5021,100877,1.67,4,1,3
5028,100878,2.67,3,2,2
5036,100879,1.0,1,0,0
5037,100880,2.67,2,1,1
5039,100880,3.0,3,3,3
5040,100881,1.67,2,2,2
5041,100881,3.0,2,2,2
5056,100885,2.33,3,1,1
5062,100885,1.67,2,0,0
5067,100885,2.33,3,0,0
5071,100885,2.0,2,0,0
5074,100885,1.67,2,0,0
5079,100885,1.67,2,2,2
5081,100885,3.0,1,1,1
5083,100885,1.67,4,0,1
5084,100885,1.67,3,1,2
5085,100886,1.33,3,0,3
5087,100886,1.0,3,0,2
5088,100886,3.0,2,1,1
5089,100887,2.0,3,2,2
5090,100888,2.33,4,1,1
5091,100888,3.0,3,1,0
5100,100890,1.0,1,0,1
5104,100891,2.33,3,2,2
5106,100891,3.0,4,4,4
5107,100891,2.33,3,2,2
5111,100891,2.33,3,2,2
5120,100893,2.67,2,0,0
5121,100893,1.67,3,1,1
5124,100893,2.0,3,0,1
5128,100894,1.0,2,0,1
5130,100894,2.67,2,1,1
5132,100896,3.0,3,2,3
5135,100897,3.0,3,2,2
5137,100897,1.33,3,1,2
5139,100897,3.0,3,3,3
5140,100898,2.67,4,0,0
5142,100898,2.0,3,0,1
5143,100898,1.33,5,2,2
5145,100898,2.0,2,0,0
5148,100898,3.0,2,2,2
5157,100898,1.67,4,0,0
5165,100898,2.0,3,0,0
5166,100898,2.0,3,1,2
5170,100898,2.33,1,0,0
5173,100898,2.67,3,1,2
5176,100898,2.0,2,1,1
5182,100899,2.5,1,1,1
5183,100899,1.67,3,1,2
5184,100900,2.33,1,0,0
5185,100900,1.67,1,0,0
5186,100900,2.33,2,0,0
5187,100900,2.67,2,0,1
5192,100901,2.33,1,0,0
5194,100902,2.0,3,2,2
5196,100902,2.0,2,1,2
5198,100902,3.0,5,2,3
5202,100902,2.33,3,2,2
5204,100902,2.0,4,1,1
5213,100903,3.0,4,4,4
5216,100903,2.0,4,2,2
5217,100903,1.33,3,2,2
5218,100903,2.67,3,2,2
5223,100903,3.0,4,2,4
5230,100903,2.67,3,2,2
5232,100904,2.67,3,0,2
5234,100904,2.67,4,1,2
5236,100904,3.0,2,1,2
5238,100904,2.33,3,0,3
5240,100905,1.67,1,0,0
5243,100905,2.33,2,2,2
5245,100905,2.33,4,1,1
5248,100905,2.0,3,1,1
5249,100905,2.33,3,3,2
5253,100905,1.0,3,0,2
5261,100905,3.0,5,2,5
5267,100909,1.0,2,1,2
5268,100909,2.33,3,1,2
5269,100909,2.33,2,1,1
5272,100911,1.33,3,1,1
5274,100911,1.67,1,0,0
5277,100912,1.33,2,0,0
5289,100913,3.0,4,3,4
5290,100913,2.67,4,3,4
5291,100913,2.67,4,2,4
5298,100914,3.0,1,1,0
5299,100915,3.0,3,2,3
5304,100916,2.33,5,3,2
5306,100916,2.0,2,1,1
5307,100917,3.0,4,4,4
5310,100917,3.0,3,3,3
5312,100918,1.67,2,1,1
5313,100918,3.0,2,1,1
5318,100918,2.0,1,0,0
5325,100919,1.0,2,0,2
5333,100920,2.67,3,3,3
5342,100922,2.33,2,2,2
5343,100923,1.67,2,1,0
5346,100923,1.67,3,0,0
5347,100923,2.67,2,1,1
5348,100923,3.0,2,1,1
5352,100924,3.0,1,1,1
5354,100925,3.0,4,1,2
5359,100927,2.0,3,1,1
5361,100927,1.0,2,0,1
5363,100927,2.33,2,0,1
5364,100927,2.33,1,0,0
5365,100927,1.33,1,0,0
5366,100927,1.33,1,0,0
5369,100928,2.0,3,2,2
5371,100929,1.0,3,1,1
5373,100929,3.0,10,10,10
5375,100929,2.33,3,1,2
5377,100929,3.0,5,3,4
5379,100929,2.0,6,3,3
5380,100929,3.0,3,1,2
